dose_mass,baseline_drain,uptake,starvation,depletion,raw_influx,memory_influx,assimilation_pool,restoring,ec_velocity,shock_effect,mixing_effect,overshoot_effect,penalty_effect,clip_effect,delta_ec
0.08333333333333333,0.001662596648396401,0.0017812327292820358,0.0,0.003443829377678437,0.00185068035047902,0.001042300284929695,0.0029059738552308437,0.0005522039074061857,8.337631630982573e-05,0.0,0.0,0.0,0.0,0.0,8.337631630972453e-05
0.08333333333333333,0.0016609376314789313,0.0017795828817224633,0.0,0.0034405205132013944,0.0018487308096759847,0.0010417071473448225,0.0029031773935530372,0.0005509532626615398,7.86436697348467e-05,0.0,0.0,0.0,0.0,0.0,7.864366973486803e-05
0.08333333333333333,0.0016593208802228427,0.0017779708344078519,0.0,0.0034372917146306943,0.0018468343414319189,0.001041112605016535,0.0029004359130742124,0.0005497736076155169,7.425986845221536e-05,0.0,0.0,0.0,0.0,0.0,7.425986845221999e-05
0.08333333333333333,0.0016577452994366144,0.0017763959767288292,0.0,0.0034341412761654437,0.001844989274052767,0.0010405176629978987,0.0028977486973899742,0.0005486597095887335,7.0189828205992e-05,0.0,0.0,0.0,0.0,0.0,7.018982820605757e-05
0.08333333333333333,0.0016562098231766987,0.001774857672541755,0.0,0.0034310674957184536,0.0018431940140863899,0.0010399232479923143,0.002895115039033946,0.0005476068621656427,6.64024714818088e-05,0.0,0.0,0.0,0.0,0.0,6.640247148181899e-05
0.08333333333333333,0.0016547134139267572,0.00177335526581942,0.0,0.003428068679746177,0.001841447040171182,0.0010393302127436237,0.002892534237532501,0.0005466108250934154,6.287031063555012e-05,0.0,0.0,0.0,0.0,0.0,6.287031063556547e-05
0.08333333333333333,0.001653255061801617,0.0017718880856340438,0.0,0.0034251431474356608,0.0018397468974671062,0.0010387393402319675,0.002890005597562484,0.000545667770433882,5.9569062856434343e-05,0.0,0.0,0.0,0.0,0.0,5.956906285642383e-05
0.08333333333333333,0.0016518337837751697,0.0017704554505283644,0.0,0.0034222892343035343,0.0018380921926234876,0.001038151347686678,0.002887528427257067,0.0005447742344910356,5.647729647258693e-05,0.0,0.0,0.0,0.0,0.0,5.647729647262345e-05
0.08333333333333333,0.0016504486229314138,0.0017690566723288456,0.0,0.0034195052952602596,0.0018364815892391445,0.0010375668904252892,0.002885102036690393,0.0005439270750439462,5.357610772269745e-05,0.0,0.0,0.0,0.0,0.0,5.357610772271926e-05
0.08333333333333333,0.0016490986477378754,0.001767691059452851,0.0,0.003416789707190726,0.001834913803772115,0.0010369865655260565,0.0028827257365597932,0.0005431234334281054,5.084882682087662e-05,0.0,0.0,0.0,0.0,0.0,5.0848826820937276e-05
0.08333333333333333,0.0016477829513406978,0.0017663579197590836,0.0,0.0034141408710997813,0.0018333876018583235,0.0010364109153401218,0.002880398837074751,0.0005423607010257913,4.828075192104465e-05,0.0,0.0,0.0,0.0,0.0,4.82807519210926e-05
0.08333333333333333,0.0016465006508806941,0.0017650565629877505,0.0,0.0034115572138684446,0.00183190179500071,0.0010358404308485052,0.0028781206470541547,0.0005416364897469749,4.5858909431099824e-05,0.0,0.0,0.0,0.0,0.0,4.585890943120674e-05
